年度,チーム,,投　手,登板,勝利,敗北,セ｜ブ,ホ｜ル,ＨＰ,完投,完封勝,無四球,勝率,打者,投球回,,安打,本塁打,四球,故意四,死球,三振,暴投,ボ｜ク,失点,自責点,防御率
2023,東京ヤクルトスワローズ,,吉村　貢司郎,12,4,2,0,0,0,0,0,0,0.667,257,60,0.1,66,9,14,0,2,46,1,0,31,29,4.33
2023,東京ヤクルトスワローズ,,ロドリゲス,7,1,5,0,0,0,0,0,0,0.167,145,33,,33,5,13,2,1,23,3,0,20,15,4.09
2023,福岡ソフトバンクホークス,,有原　航平,17,10,5,0,0,0,1,1,0,0.667,490,120,0.2,105,13,25,1,7,74,1,0,40,31,2.31
2023,福岡ソフトバンクホークス,,石川　柊太,23,4,8,0,0,0,1,1,0,0.333,550,125,0.2,108,15,61,2,8,119,3,0,63,58,4.15
2023,福岡ソフトバンクホークス,,泉　圭輔,3,0,0,0,0,0,0,0,0,0,17,2,0.2,4,1,3,0,2,2,0,0,5,5,16.88
2023,福岡ソフトバンクホークス,,オスナ,49,3,2,26,12,15,0,0,0,0.6,170,49,,28,3,6,1,0,42,0,0,5,5,0.92
2023,福岡ソフトバンクホークス,*,大関　友久,17,5,7,0,0,0,2,1,0,0.417,427,104,0.2,86,11,35,0,6,76,1,0,36,34,2.92
2023,福岡ソフトバンクホークス,,大津　亮介,46,2,0,0,13,15,0,0,0,1,164,40,0.2,34,5,11,1,2,21,1,0,14,11,2.43
2023,福岡ソフトバンクホークス,,尾形　崇斗,12,0,1,0,0,0,0,0,0,0,75,18,,18,3,3,0,1,15,0,0,11,8,4
2023,福岡ソフトバンクホークス,,ガンケル,5,0,1,0,0,0,0,0,0,0,80,17,,21,3,5,0,2,11,0,0,14,11,5.82
2023,福岡ソフトバンクホークス,,甲斐野　央,46,3,1,2,8,11,0,0,0,0.75,172,42,0.2,33,2,13,0,2,39,0,0,12,12,2.53
2023,福岡ソフトバンクホークス,*,笠谷　俊介,8,0,0,0,0,0,0,0,0,0,47,11,0.1,8,0,8,0,0,11,0,0,2,2,1.59
2023,福岡ソフトバンクホークス,*,嘉弥真　新也,23,1,0,0,7,8,0,0,0,1,56,12,,16,1,6,0,1,7,0,0,7,7,5.25
2023,福岡ソフトバンクホークス,,椎野　新,11,0,1,0,0,0,0,0,0,0,73,16,0.1,17,1,9,2,0,17,1,0,9,7,3.86
2023,福岡ソフトバンクホークス,,スチュワート・ジュニア,14,3,6,0,0,0,0,0,0,0.333,344,77,0.1,70,7,42,1,1,67,3,0,31,29,3.38
2023,福岡ソフトバンクホークス,*,田浦　文丸,45,2,1,0,7,9,0,0,0,0.667,150,34,,31,1,12,1,7,28,3,0,9,9,2.38
2023,福岡ソフトバンクホークス,,高橋　礼,5,0,2,0,0,0,0,0,0,0,63,11,0.2,23,3,6,0,1,2,0,0,14,14,10.8
2023,福岡ソフトバンクホークス,,武田　翔太,29,1,2,0,2,3,0,0,0,0.333,197,46,,45,1,19,0,2,38,1,0,20,20,3.91
2023,福岡ソフトバンクホークス,,津森　宥紀,56,4,4,0,22,26,0,0,0,0.5,202,48,0.2,37,4,21,2,3,44,0,0,20,19,3.51
2023,福岡ソフトバンクホークス,,板東　湧梧,30,5,4,0,1,3,0,0,0,0.556,349,83,,73,5,34,0,3,58,1,0,32,28,3.04
2023,福岡ソフトバンクホークス,,東浜　巨,17,6,7,0,0,0,0,0,0,0.462,428,99,0.2,114,6,24,0,0,73,1,0,50,50,4.52
2023,福岡ソフトバンクホークス,,藤井　皓哉,34,5,3,0,9,9,0,0,0,0.625,288,69,0.2,46,3,33,1,7,84,1,0,21,18,2.33
2023,福岡ソフトバンクホークス,,古川　侑利,9,0,0,0,0,0,0,0,0,0,42,10,,12,3,1,0,0,11,0,0,5,5,4.5
2023,福岡ソフトバンクホークス,*,ヘルナンデス,1,0,0,0,0,0,0,0,0,0,7,0,0.2,3,1,1,0,1,1,0,0,2,2,27
2023,福岡ソフトバンクホークス,,又吉　克樹,32,2,2,0,10,12,0,0,0,0.5,113,28,,21,2,10,0,2,15,1,0,7,7,2.25
2023,福岡ソフトバンクホークス,*,松本　晴,3,0,1,0,0,0,0,0,0,0,31,6,0.1,8,0,3,0,1,4,0,0,5,5,7.11
2023,福岡ソフトバンクホークス,,松本　裕樹,53,2,2,0,25,27,0,0,0,0.5,189,47,,32,5,17,1,0,60,1,0,16,14,2.68
2023,福岡ソフトバンクホークス,*,モイネロ,27,3,0,5,13,16,0,0,0,1,97,27,0.2,11,0,5,2,0,37,0,0,3,3,0.98
2023,福岡ソフトバンクホークス,,森　唯斗,6,2,3,0,0,0,0,0,0,0.4,126,29,0.1,28,2,9,0,0,27,0,0,15,15,4.6
2023,福岡ソフトバンクホークス,*,和田　毅,21,8,6,0,0,0,0,0,0,0.571,414,100,,89,10,29,0,3,85,0,0,39,36,3.24
2023,千葉ロッテマリーンズ,,東妻　勇輔,36,0,1,0,11,11,0,0,0,0,141,34,,29,3,12,0,1,28,4,0,11,11,2.91
2023,千葉ロッテマリーンズ,,岩下　大輝,27,1,0,0,3,4,0,0,0,1,130,30,0.2,25,2,14,3,1,28,3,0,11,10,2.93
2023,千葉ロッテマリーンズ,*,小島　和哉,25,10,6,0,0,0,0,0,0,0.625,657,158,0.1,143,14,57,0,6,114,2,0,64,61,3.47
2023,千葉ロッテマリーンズ,,小沼　健太,4,0,0,0,0,0,0,0,0,0,34,7,,9,1,3,0,1,4,0,0,7,7,9
2023,千葉ロッテマリーンズ,,小野　郁,10,0,1,0,4,4,0,0,0,0,41,9,0.2,9,0,3,0,1,6,2,0,5,5,4.66
2023,千葉ロッテマリーンズ,,カスティーヨ,12,3,3,0,1,1,0,0,0,0.5,200,49,,52,2,3,0,2,34,1,0,18,17,3.12
2023,千葉ロッテマリーンズ,,唐川　侑己,6,0,1,0,1,1,0,0,0,0,37,7,0.2,15,1,1,0,0,2,0,0,6,6,7.04
2023,千葉ロッテマリーンズ,,菊地　吏玖,1,0,1,0,0,0,0,0,0,0,22,4,,7,1,3,0,0,0,2,0,4,1,2.25
2023,千葉ロッテマリーンズ,,国吉　佑樹,3,0,0,0,0,0,0,0,0,0,13,3,0.2,1,0,2,0,0,2,0,0,0,0,0
2023,千葉ロッテマリーンズ,*,坂本　光士郎,51,1,0,0,16,17,0,0,0,1,209,47,0.2,46,5,22,3,2,48,2,0,18,17,3.21
2023,千葉ロッテマリーンズ,,佐々木　千隼,2,0,0,0,0,0,0,0,0,0,15,3,,6,0,0,0,1,0,0,0,2,1,3
2023,千葉ロッテマリーンズ,,佐々木　朗希,15,7,4,0,0,0,0,0,0,0.636,345,91,,51,1,17,0,5,135,12,0,19,18,1.78
2023,千葉ロッテマリーンズ,,澤田　圭佑,17,2,0,2,6,8,0,0,0,1,63,16,0.2,11,1,6,0,0,18,0,0,2,2,1.08
2023,千葉ロッテマリーンズ,,澤村　拓一,34,4,3,3,14,18,0,0,0,0.571,148,33,,33,6,18,2,1,24,0,1,18,18,4.91
2023,千葉ロッテマリーンズ,*,鈴木　昭汰,13,0,0,0,0,0,0,0,0,0,67,16,0.1,12,2,7,0,0,13,0,0,8,5,2.76
2023,千葉ロッテマリーンズ,*,高野　脩汰,7,0,0,0,0,0,0,0,0,0,45,11,,9,1,5,0,0,8,1,0,4,2,1.64
2023,千葉ロッテマリーンズ,,種市　篤暉,23,10,7,0,0,0,0,0,0,0.588,571,136,0.2,124,12,45,1,7,157,3,0,56,52,3.42
2023,千葉ロッテマリーンズ,,東條　大樹,11,0,0,1,2,2,0,0,0,0,45,9,0.2,12,1,5,0,0,10,1,0,9,8,7.45
2023,千葉ロッテマリーンズ,*,中村　稔弥,17,3,1,0,0,3,0,0,0,0.75,99,23,0.1,22,0,6,0,1,19,1,0,6,6,2.31
2023,千葉ロッテマリーンズ,,中森　俊介,13,3,2,0,0,3,0,0,0,0.6,86,20,0.1,17,2,8,2,3,10,1,0,8,8,3.54
2023,千葉ロッテマリーンズ,,西野　勇士,18,8,5,0,0,0,1,0,0,0.615,464,117,,109,4,23,0,4,92,1,0,39,35,2.69
2023,千葉ロッテマリーンズ,,西村　天裕,44,4,0,0,14,18,0,0,0,1,174,43,0.1,28,2,16,0,1,41,3,0,7,6,1.25
2023,千葉ロッテマリーンズ,,廣畑　敦也,8,1,1,0,0,1,0,0,0,0.5,50,11,,14,1,5,1,0,11,0,0,7,7,5.73
2023,千葉ロッテマリーンズ,,ペルドモ,53,1,3,1,41,42,0,0,0,0.25,209,50,0.2,49,1,15,0,0,41,1,0,15,12,2.13
2023,千葉ロッテマリーンズ,,益田　直也,58,2,5,36,13,15,0,0,0,0.286,222,53,0.1,49,9,14,1,1,54,4,0,23,22,3.71
2023,千葉ロッテマリーンズ,,美馬　学,18,3,9,0,0,0,0,0,0,0.25,429,98,0.1,106,13,32,1,3,67,1,0,55,52,4.76
2023,千葉ロッテマリーンズ,*,メルセデス,22,4,8,1,0,0,0,0,0,0.333,483,116,0.1,111,8,36,0,2,58,3,0,46,43,3.33
2023,千葉ロッテマリーンズ,*,本前　郁也,1,0,0,0,0,0,0,0,0,0,22,5,,4,1,4,0,0,5,0,0,2,2,3.6
2023,千葉ロッテマリーンズ,,森　遼大朗,7,1,4,0,0,0,0,0,0,0.2,153,33,,41,3,10,0,2,29,0,0,23,22,6
2023,千葉ロッテマリーンズ,,八木　彬,3,0,0,0,0,0,0,0,0,0,20,3,,9,1,2,0,0,2,0,0,6,6,18
2023,千葉ロッテマリーンズ,,横山　陸人,38,2,3,1,8,10,0,0,0,0.4,172,39,0.1,41,3,18,2,1,42,3,0,25,23,5.26
2023,東北楽天ゴールデンイーグルス,,安樂　智大,57,3,2,0,10,13,0,0,0,0.6,214,47,0.1,48,2,18,1,8,32,4,0,16,16,3.04
2023,東北楽天ゴールデンイーグルス,,石橋　良太,2,0,0,0,0,0,0,0,0,0,18,3,0.1,8,1,1,0,0,2,0,0,7,7,18.9
2023,東北楽天ゴールデンイーグルス,,伊藤　茉央,25,1,0,0,3,4,0,0,0,1,98,22,,18,1,14,0,3,9,2,0,11,8,3.27
2023,東北楽天ゴールデンイーグルス,,内　星龍,53,4,2,0,7,11,0,0,0,0.667,222,55,0.1,38,5,17,2,1,35,1,1,17,14,2.28
2023,東北楽天ゴールデンイーグルス,*,辛島　航,10,1,5,0,0,0,0,0,0,0.167,224,51,0.1,57,7,16,0,1,24,1,0,27,26,4.56
2023,東北楽天ゴールデンイーグルス,,岸　孝之,20,9,5,0,0,0,1,1,0,0.643,506,120,0.1,123,10,20,0,3,76,2,0,44,41,3.07
2023,東北楽天ゴールデンイーグルス,,小孫　竜二,4,0,0,0,0,0,0,0,0,0,23,4,,4,0,6,0,0,3,1,0,4,4,9
2023,東北楽天ゴールデンイーグルス,,酒居　知史,47,5,3,1,20,25,0,0,0,0.625,184,42,0.1,36,1,25,2,0,30,1,0,17,14,2.98
2023,東北楽天ゴールデンイーグルス,*,塩見　貴洋,1,0,1,0,0,0,0,0,0,0,17,4,,4,2,1,0,0,4,0,0,4,4,9
2023,東北楽天ゴールデンイーグルス,,荘司　康誠,19,5,3,0,0,0,0,0,0,0.625,460,109,0.2,90,6,48,0,5,93,3,0,43,41,3.36
2023,東北楽天ゴールデンイーグルス,*,鈴木　翔天,61,1,1,1,22,23,0,0,0,0.5,195,43,0.2,37,5,25,3,3,47,4,0,18,16,3.3
2023,東北楽天ゴールデンイーグルス,,宋　家豪,49,2,1,0,16,18,0,0,0,0.667,188,46,0.2,41,5,11,0,0,35,3,0,16,15,2.89
2023,東北楽天ゴールデンイーグルス,,高田　孝一,7,0,0,0,0,0,0,0,0,0,44,9,0.2,14,0,2,0,0,6,2,0,4,2,1.86
2023,東北楽天ゴールデンイーグルス,,瀧中　瞭太,8,2,4,0,0,0,0,0,0,0.333,179,42,0.1,45,3,11,0,1,18,4,0,20,18,3.83
2023,東北楽天ゴールデンイーグルス,,田中　将大,24,7,11,0,0,0,0,0,0,0.389,600,139,0.1,156,15,38,0,5,81,5,0,79,76,4.91
2023,東北楽天ゴールデンイーグルス,,津留﨑　大成,7,0,0,0,0,0,0,0,0,0,38,9,0.2,11,1,0,0,0,7,0,0,2,2,1.86
2023,東北楽天ゴールデンイーグルス,,西垣　雅矢,1,0,0,0,0,0,0,0,0,0,4,0,0.1,1,0,1,0,1,0,0,0,3,3,81
2023,東北楽天ゴールデンイーグルス,,西口　直人,26,0,4,0,7,7,0,0,0,0,109,23,0.2,32,4,9,0,0,18,1,0,14,12,4.56
2023,東北楽天ゴールデンイーグルス,,則本　昂大,24,8,8,0,0,0,0,0,0,0.5,636,155,,134,7,44,0,1,111,5,0,57,45,2.61
2023,東北楽天ゴールデンイーグルス,*,バニュエロス,1,0,0,0,0,0,0,0,0,0,8,0,0.2,4,0,2,0,0,0,0,0,6,6,81
2023,東北楽天ゴールデンイーグルス,*,早川　隆久,17,6,7,0,0,0,0,0,0,0.462,413,96,0.2,102,13,27,0,2,78,0,0,42,37,3.44
2023,東北楽天ゴールデンイーグルス,*,藤井　聖,10,3,0,0,0,0,0,0,0,1,148,35,0.1,28,1,18,0,0,24,1,0,12,9,2.29
2023,東北楽天ゴールデンイーグルス,,藤平　尚真,11,2,4,0,0,0,0,0,0,0.333,231,50,0.2,50,5,27,0,1,42,5,0,30,25,4.44
2023,東北楽天ゴールデンイーグルス,,松井　友飛,6,1,2,0,0,0,0,0,0,0.333,78,18,0.2,15,0,8,1,0,13,1,0,9,8,3.86
2023,東北楽天ゴールデンイーグルス,*,松井　裕樹,59,2,3,39,8,10,0,0,0,0.4,222,57,0.1,38,3,13,2,0,72,2,0,14,10,1.57
2023,東北楽天ゴールデンイーグルス,,宮森　智志,24,0,2,0,3,3,0,0,0,0,106,21,,30,2,14,0,0,15,1,0,18,18,7.71
2023,東北楽天ゴールデンイーグルス,*,弓削　隼人,12,0,0,0,0,0,0,0,0,0,47,9,0.2,12,1,4,1,2,5,0,0,7,6,5.59
2023,東北楽天ゴールデンイーグルス,,渡辺　翔太,51,8,3,1,25,33,0,0,0,0.727,197,48,0.2,30,1,20,3,2,41,3,0,15,13,2.4
2023,北海道日本ハムファイターズ,,井口　和朋,5,0,0,0,0,0,0,0,0,0,23,5,,6,0,3,0,0,2,1,0,3,3,5.4
2023,北海道日本ハムファイターズ,,池田　隆英,51,1,5,0,25,26,0,0,0,0.167,195,50,0.1,33,5,12,0,2,45,1,0,18,16,2.86
2023,北海道日本ハムファイターズ,,石川　直也,16,0,0,1,3,3,0,0,0,0,67,15,0.1,17,1,4,0,1,12,3,0,10,10,5.87
2023,北海道日本ハムファイターズ,,伊藤　大海,24,7,10,0,0,0,3,1,2,0.412,649,153,0.1,147,11,41,0,8,134,2,0,64,59,3.46
2023,北海道日本ハムファイターズ,*,上原　健太,19,4,7,0,0,0,0,0,0,0.364,424,101,0.1,101,7,22,1,4,74,0,0,40,31,2.75
2023,北海道日本ハムファイターズ,,上沢　直之,24,9,9,0,0,0,2,2,0,0.5,696,170,,152,14,41,0,5,124,5,1,66,56,2.96
2023,北海道日本ハムファイターズ,*,加藤　貴之,24,7,9,0,0,0,3,1,3,0.438,648,163,0.1,162,14,16,2,1,83,2,1,59,52,2.87
2023,北海道日本ハムファイターズ,,金村　尚真,4,2,1,0,0,0,0,0,0,0.667,97,25,,18,0,5,0,0,23,2,0,7,5,1.8
2023,北海道日本ハムファイターズ,*,河野　竜生,50,1,4,0,20,21,0,0,0,0.2,164,42,0.1,30,1,9,0,3,35,0,0,9,8,1.7
2023,北海道日本ハムファイターズ,*,北浦　竜次,12,0,0,0,0,0,0,0,0,0,47,11,0.2,12,1,2,0,0,11,0,0,4,4,3.09
2023,北海道日本ハムファイターズ,,北山　亘基,14,6,5,0,0,0,0,0,0,0.545,273,66,,49,9,34,1,0,58,1,2,26,25,3.41
2023,北海道日本ハムファイターズ,*,齋藤　綱記,4,1,0,0,0,1,0,0,0,1,15,3,0.1,5,2,0,0,0,3,0,0,4,4,10.8
2023,北海道日本ハムファイターズ,,杉浦　稔大,24,0,1,0,0,0,0,0,0,0,99,22,0.2,22,4,10,1,2,22,1,0,9,7,2.78
2023,北海道日本ハムファイターズ,,鈴木　健矢,24,6,4,0,1,2,0,0,0,0.6,273,65,,59,3,21,0,3,23,0,0,24,19,2.63
2023,北海道日本ハムファイターズ,,立野　和明,4,0,1,0,0,0,0,0,0,0,29,6,,10,2,1,0,0,7,1,0,4,4,6
2023,北海道日本ハムファイターズ,,田中　瑛斗,2,0,0,0,0,0,0,0,0,0,41,8,0.1,8,1,7,0,1,4,0,0,5,5,5.4
2023,北海道日本ハムファイターズ,,田中　正義,47,2,3,25,8,10,0,0,0,0.4,194,46,0.1,43,6,13,0,0,46,0,0,18,18,3.5
2023,北海道日本ハムファイターズ,,玉井　大翔,50,0,2,2,10,10,0,0,0,0,162,37,0.2,43,3,7,1,3,21,3,0,14,11,2.63
2023,北海道日本ハムファイターズ,,生田目　翼,5,0,1,0,0,0,0,0,0,0,35,8,0.1,5,0,4,0,2,5,2,0,3,2,2.16
2023,北海道日本ハムファイターズ,*,根本　悠楓,5,3,1,0,0,0,0,0,0,0.75,105,25,,12,2,14,0,3,23,0,0,8,8,2.88
2023,北海道日本ハムファイターズ,*,長谷川　威展,9,0,0,0,0,0,0,0,0,0,35,8,0.1,8,0,3,0,1,5,0,0,1,1,1.08
2023,北海道日本ハムファイターズ,*,福田　俊,29,1,0,0,3,4,0,0,0,1,100,26,0.1,11,0,10,0,2,19,4,0,0,0,0
2023,北海道日本ハムファイターズ,,ポンセ,10,4,5,0,0,0,0,0,0,0.444,237,51,0.2,59,3,17,0,3,43,2,0,27,21,3.66
2023,北海道日本ハムファイターズ,*,堀　瑞輝,5,1,0,0,0,1,0,0,0,1,21,4,,9,3,1,0,0,3,0,0,4,4,9
2023,北海道日本ハムファイターズ,,マーベル,8,2,2,0,0,2,0,0,0,0.5,93,21,0.2,21,1,9,0,1,12,0,0,9,6,2.49
2023,北海道日本ハムファイターズ,,宮内　春輝,15,1,0,0,1,2,0,0,0,1,78,16,0.2,23,1,5,1,0,18,0,0,12,12,6.48
2023,北海道日本ハムファイターズ,*,宮西　尚生,31,1,3,1,13,14,0,0,0,0.25,111,23,0.2,29,3,10,3,3,24,1,0,7,7,2.66
2023,北海道日本ハムファイターズ,*,メネズ,12,0,2,0,0,0,0,0,0,0,116,25,0.2,24,1,14,0,2,19,1,0,13,9,3.16
2023,北海道日本ハムファイターズ,*,矢澤　宏太,2,0,0,0,0,0,0,0,0,0,7,2,,1,0,0,0,0,3,0,0,0,0,0
2023,北海道日本ハムファイターズ,,山本　拓実,26,0,0,0,3,3,0,0,0,0,97,24,,23,2,6,0,0,19,1,0,4,4,1.5
2023,北海道日本ハムファイターズ,,吉田　輝星,3,0,0,0,0,0,0,0,0,0,15,3,,5,1,2,1,0,2,0,0,3,3,9
2023,北海道日本ハムファイターズ,,ロドリゲス,37,1,7,0,12,13,0,0,0,0.125,163,35,0.1,42,5,20,3,0,20,1,0,21,20,5.09
2023,埼玉西武ライオンズ,,青山　美夏人,39,0,1,3,1,1,0,0,0,0,186,45,0.2,32,4,23,0,0,34,5,1,15,15,2.96
2023,埼玉西武ライオンズ,,今井　達也,19,10,5,0,0,0,2,1,0,0.667,533,133,,87,11,61,0,8,130,4,0,38,34,2.3
2023,埼玉西武ライオンズ,*,エンス,12,1,10,0,0,0,0,0,0,0.091,236,54,,53,6,23,0,5,30,1,0,37,31,5.17
2023,埼玉西武ライオンズ,,大曲　錬,10,0,0,0,0,0,0,0,0,0,50,10,,14,0,8,0,0,5,2,1,8,6,5.4
2023,埼玉西武ライオンズ,,クリスキー,14,0,0,7,2,2,0,0,0,0,56,14,,6,1,9,1,0,13,3,0,3,3,1.93
2023,埼玉西武ライオンズ,*,公文　克彦,7,1,1,0,0,1,0,0,0,0.5,25,4,0.2,7,0,5,0,0,1,0,0,5,5,9.64
2023,埼玉西武ライオンズ,*,佐々木　健,21,0,1,0,4,4,0,0,0,0,83,20,0.2,14,0,8,1,1,13,0,0,5,2,0.87
2023,埼玉西武ライオンズ,*,佐藤　隼輔,47,1,2,0,18,19,0,0,0,0.333,167,39,0.2,35,1,16,2,0,27,2,0,15,11,2.5
2023,埼玉西武ライオンズ,*,隅田　知一郎,22,9,10,0,0,0,2,1,0,0.474,554,131,,123,11,41,0,7,128,2,0,52,50,3.44
2023,埼玉西武ライオンズ,,平良　海馬,23,11,7,0,0,0,0,0,0,0.611,611,150,,115,10,55,2,5,153,0,0,47,40,2.4
2023,埼玉西武ライオンズ,,髙橋　光成,23,10,8,0,0,0,4,2,1,0.556,626,155,,123,8,47,1,7,120,7,0,47,38,2.21
2023,埼玉西武ライオンズ,,田村　伊知郎,24,2,1,1,6,8,0,0,0,0.667,93,23,0.2,14,1,8,0,0,20,4,0,4,4,1.52
2023,埼玉西武ライオンズ,,張　奕,5,0,0,0,0,0,0,0,0,0,25,5,,10,2,1,0,0,3,0,0,5,5,9
2023,埼玉西武ライオンズ,,ティノコ,38,0,3,0,8,8,0,0,0,0,160,35,,33,1,20,2,3,29,0,0,13,11,2.83
2023,埼玉西武ライオンズ,,平井　克典,54,4,3,0,28,32,0,0,0,0.571,222,53,,46,3,22,3,1,29,1,0,15,15,2.55
2023,埼玉西武ライオンズ,,ボー・タカハシ,28,0,1,0,0,0,0,0,0,0,151,36,,20,1,19,0,7,27,2,0,12,12,3
2023,埼玉西武ライオンズ,,本田　圭佑,25,0,1,0,2,2,0,0,0,0,148,34,0.2,34,2,15,0,0,29,1,0,7,6,1.56
2023,埼玉西武ライオンズ,,増田　達至,40,4,4,19,6,10,0,0,0,0.5,169,38,,44,5,7,0,2,27,0,0,24,23,5.45
2023,埼玉西武ライオンズ,,松本　航,20,6,8,0,0,0,1,0,0,0.429,496,116,0.2,102,14,48,1,5,89,3,1,48,45,3.47
2023,埼玉西武ライオンズ,,豆田　泰志,16,0,0,1,6,6,0,0,0,0,62,15,0.1,8,0,7,0,1,12,0,0,1,1,0.59
2023,埼玉西武ライオンズ,,水上　由伸,23,0,2,1,5,5,0,0,0,0,75,17,,12,1,14,0,0,13,0,0,4,4,2.12
2023,埼玉西武ライオンズ,,宮川　哲,4,1,2,0,0,0,0,0,0,0.333,83,16,0.1,23,3,13,0,2,9,1,0,13,13,7.16
2023,埼玉西武ライオンズ,,森脇　亮介,31,2,1,3,12,14,0,0,0,0.667,117,27,0.2,22,1,15,0,0,26,1,0,8,6,1.95
2023,埼玉西武ライオンズ,,與座　海人,15,2,6,0,0,0,1,1,1,0.25,340,83,,72,9,21,0,5,39,1,0,38,34,3.69
2023,埼玉西武ライオンズ,,渡邉　勇太朗,2,1,0,0,0,0,0,0,0,1,42,11,,7,0,5,0,0,4,0,0,1,1,0.82
2023,オリックスバファローズ,,東　晃平,10,6,0,0,0,0,0,0,0,1,209,52,0.1,45,2,9,0,5,40,1,0,14,12,2.06
2023,オリックスバファローズ,,阿部　翔太,49,3,5,1,21,24,0,0,0,0.375,193,46,0.2,37,4,12,1,5,42,1,0,17,14,2.7
2023,オリックスバファローズ,,宇田川　優希,46,4,0,2,20,24,0,0,0,1,192,45,0.2,22,3,30,1,2,52,4,0,9,9,1.77
2023,オリックスバファローズ,,漆原　大晟,16,0,0,0,1,1,0,0,0,0,99,21,,23,1,12,1,3,10,4,0,11,7,3
2023,オリックスバファローズ,,小野　泰己,5,0,0,0,0,0,0,0,0,0,35,6,,6,0,10,0,1,0,0,0,4,4,6
2023,オリックスバファローズ,,黒木　優太,12,1,5,0,0,1,0,0,0,0.167,122,26,,33,2,16,0,1,20,1,0,20,19,6.58
2023,オリックスバファローズ,,コットン,7,1,1,0,1,2,0,0,0,0.5,84,18,0.1,24,4,4,0,1,22,2,0,13,12,5.89
2023,オリックスバファローズ,,小木田　敦也,38,4,0,0,7,11,0,0,0,1,193,49,0.1,37,4,13,0,0,37,1,0,16,12,2.19
2023,オリックスバファローズ,,近藤　大亮,12,0,1,0,0,0,0,0,0,0,57,12,0.1,12,1,8,0,1,16,0,0,7,7,5.11
2023,オリックスバファローズ,,齋藤　響介,1,0,0,0,0,0,0,0,0,0,17,4,,2,0,2,0,2,3,0,0,0,0,0
2023,オリックスバファローズ,*,曽谷　龍平,10,1,2,0,0,0,0,0,0,0.333,138,32,0.2,33,0,15,0,1,27,2,0,16,14,3.86
2023,オリックスバファローズ,,竹安　大知,2,0,2,0,0,0,0,0,0,0,26,4,0.1,12,0,3,0,1,1,0,0,5,5,10.38
2023,オリックスバファローズ,*,田嶋　大樹,13,6,4,0,0,0,0,0,0,0.6,338,81,0.2,73,9,18,0,2,64,2,0,31,28,3.09
2023,オリックスバファローズ,,ニックス,2,0,1,0,0,0,0,0,0,0,30,6,,7,2,6,0,0,5,0,0,7,7,10.5
2023,オリックスバファローズ,,比嘉　幹貴,31,2,0,0,6,8,0,0,0,1,83,20,,21,3,2,0,2,10,0,0,5,5,2.25
2023,オリックスバファローズ,,平野　佳寿,42,3,2,29,5,8,0,0,0,0.6,167,40,,36,1,13,0,0,24,1,0,5,5,1.13
2023,オリックスバファローズ,,本田　仁海,28,2,1,0,7,9,0,0,0,0.667,145,32,0.2,36,5,12,2,0,34,2,0,23,23,6.34
2023,オリックスバファローズ,,前　佑囲斗,2,0,0,0,0,0,0,0,0,0,8,2,,1,0,1,0,0,2,0,0,0,0,0
2023,オリックスバファローズ,*,宮城　大弥,22,10,4,0,0,0,3,3,2,0.714,575,146,0.2,107,7,31,1,5,122,1,0,38,37,2.27
2023,オリックスバファローズ,,村西　良太,7,0,1,0,0,0,0,0,0,0,52,11,0.2,11,1,5,0,1,6,0,0,8,8,6.17
2023,オリックスバファローズ,,山岡　泰輔,31,2,1,3,8,9,0,0,0,0.667,390,94,,75,4,33,2,3,97,7,0,26,24,2.3
2023,オリックスバファローズ,*,山﨑　福也,23,11,5,0,0,0,0,0,0,0.688,537,130,0.1,127,7,24,0,5,80,0,0,48,47,3.25
2023,オリックスバファローズ,,山﨑　颯一郎,53,1,1,9,27,28,0,0,0,0.5,211,52,,42,3,18,0,0,60,0,0,12,12,2.08
2023,オリックスバファローズ,,山下　舜平大,16,9,3,0,0,0,0,0,0,0.75,383,95,,71,2,30,0,4,101,4,1,21,17,1.61
2023,オリックスバファローズ,*,山田　修義,32,0,0,0,6,6,0,0,0,0,121,31,0.1,23,1,10,0,1,29,0,0,4,4,1.15
2023,オリックスバファローズ,,山本　由伸,23,16,6,0,0,0,2,1,0,0.727,636,164,,117,2,28,0,6,169,1,0,27,22,1.21
2023,オリックスバファローズ,,横山　楓,4,0,1,0,0,0,0,0,0,0,18,3,0.2,4,0,4,0,0,3,0,0,3,3,7.36
2023,オリックスバファローズ,,吉田　凌,19,0,0,0,4,4,0,0,0,0,79,16,0.2,16,1,10,0,1,12,0,0,8,6,3.24
2023,オリックスバファローズ,,ワゲスパック,31,4,7,2,4,7,0,0,0,0.364,201,43,0.2,44,4,26,0,1,67,2,0,30,28,5.77
2024,読売ジャイアンツ,,赤星　優志,21,1,7,0,1,1,0,0,0,0.125,291,75,,66,8,10,0,2,43,1,0,28,26,3.12
2024,読売ジャイアンツ,,泉　圭輔,35,2,0,1,5,7,0,0,0,1,149,37,0.1,28,0,11,2,4,30,1,0,10,8,1.93
2024,読売ジャイアンツ,,伊藤　優輔,8,0,0,0,1,1,0,0,0,0,32,8,0.2,5,0,3,0,1,8,0,0,1,1,1.04
2024,読売ジャイアンツ,*,井上　温大,25,8,5,0,2,3,0,0,0,0.615,413,101,,87,5,27,1,3,99,3,0,33,31,2.76
2024,読売ジャイアンツ,*,今村　信貴,7,0,0,0,0,0,0,0,0,0,30,8,,6,0,1,0,1,7,0,0,2,2,2.25
